MAE,RMSE,sMAPE,sigma_err,sigma_score,method,target,k,seed,mode,similarity,gate,calibrate,alpha,alpha_val_mae
1.1313675473081921,1.596890844495537,20.213487265961703,1.1270594469652213,3.306271163981737,M3_ANCHOR_REVIN,cofactor_6428,30,42,revin,False,False,False,1.0,
1.1414544276073557,1.5977559753718626,20.784302961374447,1.1180778163334357,2.816178705802234,M7_FULL_REVIN_SIM_CAL,cofactor_6428,30,42,revin,True,False,True,1.25,1.0429771450046479
2.093160216637966,3.9348574436591286,26.12983721192805,3.332161623202562,4.350778193443721,M1_ANCHOR,cofactor_6429,3,42,anchor,False,False,False,1.0,
1.7659853548003637,3.1863277346234464,23.20440695373352,2.6523464596714152,4.362600376491521,M3_ANCHOR_REVIN,cofactor_6429,3,42,revin,False,False,False,1.0,
2.400963002658814,4.28757624253308,30.743592710564,3.5525218842405613,4.289104961964859,M7_FULL_REVIN_SIM_CAL,cofactor_6429,3,42,revin,True,False,True,1.25,2.306319844281857
2.327279195491515,4.5242787922816206,28.487049709036572,3.880068033572699,4.573347413158739,M1_ANCHOR,cofactor_6429,7,42,anchor,False,False,False,1.0,
1.9108263322888457,3.548204843001318,24.797699565147685,2.9899368349502202,4.524999454341044,M3_ANCHOR_REVIN,cofactor_6429,7,42,revin,False,False,False,1.0,
1.8963951722623695,3.4552352264269386,25.24391103521253,2.8885076186355714,4.346883962351328,M7_FULL_REVIN_SIM_CAL,cofactor_6429,7,42,revin,True,False,True,1.25,1.8228848422988813
2.2991560876134858,4.4632639441883795,28.262912158558922,3.825781874335064,4.7042569682725714,M1_ANCHOR,cofactor_6429,14,42,anchor,False,False,False,1.0,
1.9400920251813398,3.552044244244886,25.798925669231647,2.975612795405135,4.729421809405232,M3_ANCHOR_REVIN,cofactor_6429,14,42,revin,False,False,False,1.0,
2.101639055623883,3.671453377563718,30.891134913284745,3.010634833590554,4.094873913362378,M7_FULL_REVIN_SIM_CAL,cofactor_6429,14,42,revin,True,False,True,1.25,1.9849530311642165
2.2128716884371022,4.219712796692829,28.191757365253224,3.593179612963133,4.639662091165147,M1_ANCHOR,cofactor_6429,30,42,anchor,False,False,False,1.0,
1.8915330214039694,3.359197102646185,26.041312207894023,2.7762135179560605,4.460851876838405,M3_ANCHOR_REVIN,cofactor_6429,30,42,revin,False,False,False,1.0,
1.9946324728767288,3.4209016153800693,28.660549979679562,2.7794001284479415,4.180673256562689,M7_FULL_REVIN_SIM_CAL,cofactor_6429,30,42,revin,True,False,True,1.25,1.9157675095257143
5.971902339504867,11.668769010829068,10.02554918854028,10.025482088005518,4.120567594330701,M1_ANCHOR,cofactor_6431,3,42,anchor,False,False,False,1.0,
5.520247810252857,10.598944817109818,9.047663894144991,9.0485184791826,3.8516054108964846,M3_ANCHOR_REVIN,cofactor_6431,3,42,revin,False,False,False,1.0,
5.962384937462812,11.713800412187194,10.201323191909214,10.08350057504288,4.061134791787271,M7_FULL_REVIN_SIM_CAL,cofactor_6431,3,42,revin,True,False,True,0.75,6.915221702388905
6.137149714601594,12.144034645113475,10.233330173508282,10.4798846782,4.140460401707507,M1_ANCHOR,cofactor_6431,7,42,anchor,False,False,False,1.0,
5.719910811524985,11.1537864289863,9.397490393844796,9.576121682144798,3.9584704303965657,M3_ANCHOR_REVIN,cofactor_6431,7,42,revin,False,False,False,1.0,
5.954946890671165,11.66594421457833,10.177996751024484,10.03227885390808,3.9427868736134,M7_FULL_REVIN_SIM_CAL,cofactor_6431,7,42,revin,True,False,True,1.0,6.859940533670246
6.096540893123973,12.22022151015602,10.198570700991732,10.59156912803877,4.256167958146845,M1_ANCHOR,cofactor_6431,14,42,anchor,False,False,False,1.0,
5.848563431349547,11.734736565936892,9.800504104100213,10.174109142547767,4.2892566546258175,M3_ANCHOR_REVIN,cofactor_6431,14,42,revin,False,False,False,1.0,
5.858155194885164,11.589744585549113,10.0441632551463,10.000893379327712,3.9924162627171063,M7_FULL_REVIN_SIM_CAL,cofactor_6431,14,42,revin,True,False,True,1.0,6.698311824301354
6.1590922956119645,12.16805663269494,10.709162951564057,10.494867283170935,4.1319421493424136,M1_ANCHOR,cofactor_6431,30,42,anchor,False,False,False,1.0,
5.728644396984991,11.48746754392873,9.7264146555274,9.957815902105882,4.334716432254098,M3_ANCHOR_REVIN,cofactor_6431,30,42,revin,False,False,False,1.0,
5.742095067292164,11.483589298566939,9.884212802190365,9.945586344704807,4.1834709193579585,M7_FULL_REVIN_SIM_CAL,cofactor_6431,30,42,revin,True,False,True,1.25,6.54510399412725
6.983175478305844,12.063997132355048,12.974030475833478,9.83811514074913,3.83513422580031,M1_ANCHOR,cofactor_6432,3,42,anchor,False,False,False,1.0,
6.370207982814849,10.474684185008678,12.38705513221866,8.315582096471458,3.6029586874135373,M3_ANCHOR_REVIN,cofactor_6432,3,42,revin,False,False,False,1.0,
6.4806697964847055,10.631266312127797,12.62267405057539,8.428193551863812,3.5654268439881704,M7_FULL_REVIN_SIM_CAL,cofactor_6432,3,42,revin,True,False,True,1.25,3.921842412996692
7.228704933619866,12.67288238766644,13.375739052119584,10.409734704831461,3.810447749274237,M1_ANCHOR,cofactor_6432,7,42,anchor,False,False,False,1.0,
6.401729233663406,10.568796761706926,12.459136948730908,8.409934004867418,3.701268550469777,M3_ANCHOR_REVIN,cofactor_6432,7,42,revin,False,False,False,1.0,
6.654554553753399,11.142721484559068,12.872591412311515,8.938012052067112,3.7294680022396047,M7_FULL_REVIN_SIM_CAL,cofactor_6432,7,42,revin,True,False,True,1.0,4.082691615789646
7.237303312833355,12.58806450971496,13.412146417539327,10.300257411958953,3.831038520853503,M1_ANCHOR,cofactor_6432,14,42,anchor,False,False,False,1.0,
6.444415355523799,10.752927274440637,12.458484113286454,8.60843071294745,3.7569037076713996,M3_ANCHOR_REVIN,cofactor_6432,14,42,revin,False,False,False,1.0,
6.540736274839797,10.780930600703133,12.713296064834337,8.570721600085701,3.557433842987362,M7_FULL_REVIN_SIM_CAL,cofactor_6432,14,42,revin,True,False,True,1.25,4.01946227310226
7.320483302904485,12.769004623655777,13.570282131407719,10.46293260099931,3.8400427488630045,M1_ANCHOR,cofactor_6432,30,42,anchor,False,False,False,1.0,
6.556075504343751,11.037923561678923,12.60437886886066,8.880563290723336,3.7300897313276105,M3_ANCHOR_REVIN,cofactor_6432,30,42,revin,False,False,False,1.0,
6.4475901913298115,10.613947317634958,12.579715214233111,8.431735924742913,3.61650129783819,M7_FULL_REVIN_SIM_CAL,cofactor_6432,30,42,revin,True,False,True,1.25,3.893889908553182
2.044550277534433,3.597311248727884,14.973791118739447,2.960020603790002,3.539809243321406,M1_ANCHOR,cofactor_6433,3,42,anchor,False,False,False,1.0,
1.9385582112055164,3.5844156370673383,14.199549401360498,3.0151839908002236,3.77380801642613,M3_ANCHOR_REVIN,cofactor_6433,3,42,revin,False,False,False,1.0,
1.8795009807118255,3.3208904150139467,14.128152364950623,2.738040716916574,3.4715977543155727,M7_FULL_REVIN_SIM_CAL,cofactor_6433,3,42,revin,True,False,True,1.25,1.9949700811817892
2.168887571109321,4.074069125732825,15.568233713407913,3.449010883837981,4.021637282436153,M1_ANCHOR,cofactor_6433,7,42,anchor,False,False,False,1.0,
1.9678533677656527,3.646688160736278,14.332494897569703,3.070381561377046,3.8765479906201508,M3_ANCHOR_REVIN,cofactor_6433,7,42,revin,False,False,False,1.0,
2.056928924924188,3.7781680004669096,15.027693750653956,3.1693912539320377,3.9434011345275852,M7_FULL_REVIN_SIM_CAL,cofactor_6433,7,42,revin,True,False,True,1.25,2.1849277408475407
2.201127097811382,4.193168603896265,15.740582267510112,3.5692483641988564,4.400064438239598,M1_ANCHOR,cofactor_6433,14,42,anchor,False,False,False,1.0,
2.026626718658861,3.737423231118763,14.7422010102093,3.1404672259684996,4.029203981634549,M3_ANCHOR_REVIN,cofactor_6433,14,42,revin,False,False,False,1.0,
2.127956613582369,3.933995014299802,15.675901097444028,3.3090318160254437,4.13926957348741,M7_FULL_REVIN_SIM_CAL,cofactor_6433,14,42,revin,True,False,True,1.25,2.2569068530391925
2.2250324601583937,4.186866753668785,15.89863713310405,3.5469553708990125,4.047590441025481,M1_ANCHOR,cofactor_6433,30,42,anchor,False,False,False,1.0,
2.00507430409426,3.622392161311868,14.70519436797243,3.0170698729382965,3.937280890628601,M3_ANCHOR_REVIN,cofactor_6433,30,42,revin,False,False,False,1.0,
2.0599834133634864,3.636057287374334,15.585346637501335,2.9964431772691538,3.7981496483709516,M7_FULL_REVIN_SIM_CAL,cofactor_6433,30,42,revin,True,False,True,1.25,2.1187092314510547
1.6364322972272531,2.7769621104220774,16.970421617515523,2.243730870891448,3.2189243503678253,M1_ANCHOR,cofactor_6434,3,42,anchor,False,False,False,1.0,
1.4495608148373125,2.4375277740203987,14.886601259628163,1.959812402183248,3.39258220449797,M3_ANCHOR_REVIN,cofactor_6434,3,42,revin,False,False,False,1.0,
1.451064965939,2.3519318732050265,15.332867318537671,1.8510765162456906,3.254911479078349,M7_FULL_REVIN_SIM_CAL,cofactor_6434,3,42,revin,True,False,True,1.25,1.5943247671385832
1.6524295777331377,2.804261667352401,17.378639545501585,2.265854052242625,3.265267150047729,M1_ANCHOR,cofactor_6434,7,42,anchor,False,False,False,1.0,
1.5071119305478047,2.58768735133835,15.502523271497399,2.1036569701793466,3.464409911904957,M3_ANCHOR_REVIN,cofactor_6434,7,42,revin,False,False,False,1.0,
1.5082671396749676,2.52691860771595,15.836723072136655,2.0275690125387857,3.6841274075591253,M7_FULL_REVIN_SIM_CAL,cofactor_6434,7,42,revin,True,False,True,1.25,1.7177286423799043
1.6275962397393295,2.808862674341605,17.002156821007226,2.2894082100358406,3.212384269093278,M1_ANCHOR,cofactor_6434,14,42,anchor,False,False,False,1.0,
1.5650148342668095,2.727629198822844,16.13566257928694,2.2341449806947518,3.864810484381028,M3_ANCHOR_REVIN,cofactor_6434,14,42,revin,False,False,False,1.0,
1.4780354547694945,2.470700422513495,15.741233691334976,1.9799830052910268,3.302560556782432,M7_FULL_REVIN_SIM_CAL,cofactor_6434,14,42,revin,True,False,True,1.25,1.6399818619892583
1.6272066225205326,2.8187142273045027,17.085145411248746,2.3017616224195736,3.808758464802123,M1_ANCHOR,cofactor_6434,30,42,anchor,False,False,False,1.0,
1.6041865391746564,2.8419544700934414,16.617680559209496,2.3460772135775794,4.051912409398109,M3_ANCHOR_REVIN,cofactor_6434,30,42,revin,False,False,False,1.0,
1.4701502410184486,2.4882970953519346,15.832626116870996,2.007699540932092,3.4376669015171,M7_FULL_REVIN_SIM_CAL,cofactor_6434,30,42,revin,True,False,True,1.25,1.6401590468070364
3.8630955733704586,5.588558764170684,6.102511590741508,4.038654845427097,2.6272477435797232,M1_ANCHOR,cofactor_6436,3,42,anchor,False,False,False,1.0,
3.4259558581431384,4.8271784677803895,5.317185331529639,3.400893241415452,2.4521921648296856,M3_ANCHOR_REVIN,cofactor_6436,3,42,revin,False,False,False,1.0,
3.356939421065551,4.490521572685512,5.1813119558735,2.9827788609275245,2.0128865448301942,M7_FULL_REVIN_SIM_CAL,cofactor_6436,3,42,revin,True,False,True,1.0,3.329908862050393
3.7924352827369496,5.439425014255718,5.977581211733204,3.899599730733286,2.5802026278292596,M1_ANCHOR,cofactor_6436,7,42,anchor,False,False,False,1.0,
3.421166048947392,4.804368300646841,5.3264902724804735,3.373299312937858,2.375276894407877,M3_ANCHOR_REVIN,cofactor_6436,7,42,revin,False,False,False,1.0,
3.2165808111796523,4.315177952569925,4.9723820967161405,2.8767187705828476,2.005727998854366,M7_FULL_REVIN_SIM_CAL,cofactor_6436,7,42,revin,True,False,True,1.0,3.25543101993013
3.78873380116406,5.435529419459176,5.995856221182771,3.8977651580429353,2.5252193077730296,M1_ANCHOR,cofactor_6436,14,42,anchor,False,False,False,1.0,
3.4112567888331022,4.7610736785367544,5.329762873501832,3.3215467016483458,2.3624900267997555,M3_ANCHOR_REVIN,cofactor_6436,14,42,revin,False,False,False,1.0,
3.15803326286917,4.208129950680306,4.874953214317664,2.781411763475613,2.01103045254139,M7_FULL_REVIN_SIM_CAL,cofactor_6436,14,42,revin,True,False,True,1.25,3.2625825831285735
3.6726384627687514,5.290985050910652,5.814764279566131,3.808969946063258,2.5791119900599084,M1_ANCHOR,cofactor_6436,30,42,anchor,False,False,False,1.0,
3.5611013570846244,5.0364451609758065,5.58976631348845,3.5617535003032823,2.5199649986924726,M3_ANCHOR_REVIN,cofactor_6436,30,42,revin,False,False,False,1.0,
3.2558212452263793,4.352297320236321,5.051607079026345,2.888472186666864,2.002651140813231,M7_FULL_REVIN_SIM_CAL,cofactor_6436,30,42,revin,True,False,True,1.25,3.3293984472086917
1.8883571325147852,3.3342330093896706,32.142500628072334,2.7481444100952315,4.397595020966513,M1_ANCHOR,cofactor_6437,3,42,anchor,False,False,False,1.0,
1.7189707946849606,2.956523906149851,29.962935789066226,2.405618637742897,4.457626793245736,M3_ANCHOR_REVIN,cofactor_6437,3,42,revin,False,False,False,1.0,
1.8162851932358177,3.0967821334790506,31.78991845407783,2.508399481870284,4.343372329543198,M7_FULL_REVIN_SIM_CAL,cofactor_6437,3,42,revin,True,False,True,1.0,1.957170711516651
2.02274065122714,3.81706344306612,34.083318922748205,3.2372817431432424,4.687547172164378,M1_ANCHOR,cofactor_6437,7,42,anchor,False,False,False,1.0,
1.862651823889913,3.326126521162399,31.429957968339256,2.755854220953404,4.765704440549807,M3_ANCHOR_REVIN,cofactor_6437,7,42,revin,False,False,False,1.0,
1.8777814423091834,3.330159441920901,32.74677449510816,2.750451085924766,4.797318314313889,M7_FULL_REVIN_SIM_CAL,cofactor_6437,7,42,revin,True,False,True,1.0,2.0358897080765903
1.9407138796896102,3.5495965991353073,33.3214872999887,2.9722936792702637,4.7130015525722495,M1_ANCHOR,cofactor_6437,14,42,anchor,False,False,False,1.0,
1.7208645054983007,2.905620033457837,31.30137144641576,2.3413751329853634,4.5934254907893575,M3_ANCHOR_REVIN,cofactor_6437,14,42,revin,False,False,False,1.0,
1.6196678744770605,2.562775888730459,30.619048368802325,1.986217686801933,3.7351546240318707,M7_FULL_REVIN_SIM_CAL,cofactor_6437,14,42,revin,True,False,True,1.25,1.6769072807698289
1.7697844075088764,2.9278142580965785,33.14595398311799,2.3325389498234523,3.890580458886917,M1_ANCHOR,cofactor_6437,30,42,anchor,False,False,False,1.0,
1.641094749852553,2.7004076503749084,31.74112888542891,2.144683573348066,4.2975090509076335,M3_ANCHOR_REVIN,cofactor_6437,30,42,revin,False,False,False,1.0,
1.6226330563064717,2.650147353094757,31.717271981198298,2.0954644417360404,3.936119599940645,M7_FULL_REVIN_SIM_CAL,cofactor_6437,30,42,revin,True,False,True,1.25,1.6032200827268714
2.286989727422655,6.131574383335847,4.052377767920682,5.6894909259036295,4.753709990001295,M1_ANCHOR,cofactor_6438,3,42,anchor,False,False,False,1.0,
1.8655060864438477,5.6523476559525,3.2902121513760014,5.335992215177097,4.7985091541182525,M3_ANCHOR_REVIN,cofactor_6438,3,42,revin,False,False,False,1.0,
1.852115305425863,5.445601999327789,3.283092543075251,5.121311846302333,4.827630983302317,M7_FULL_REVIN_SIM_CAL,cofactor_6438,3,42,revin,True,False,True,1.25,5.682292195008312
2.258113993000518,6.1974236057573915,4.024089881201434,5.771787769947755,5.7268257880715465,M1_ANCHOR,cofactor_6438,7,42,anchor,False,False,False,1.0,
1.9287177261148862,5.618736642795675,3.405176394218798,5.277694257300695,4.770979366726415,M3_ANCHOR_REVIN,cofactor_6438,7,42,revin,False,False,False,1.0,
1.8641765715347927,5.439839508409286,3.370019868859427,5.110799338777798,5.213767058350431,M7_FULL_REVIN_SIM_CAL,cofactor_6438,7,42,revin,True,False,True,1.25,5.627799469230569
2.2346961306503643,5.834889200004344,4.060849390325952,5.390365178183285,4.079686946317649,M1_ANCHOR,cofactor_6438,14,42,anchor,False,False,False,1.0,
1.855851676450821,5.3423665476214035,3.376327673083491,5.010002568648872,5.027562389918953,M3_ANCHOR_REVIN,cofactor_6438,14,42,revin,False,False,False,1.0,
1.7866652114932986,5.177523092738528,3.2658027985754665,4.859814918029006,4.968520345020036,M7_FULL_REVIN_SIM_CAL,cofactor_6438,14,42,revin,True,False,True,1.25,5.417875350480415
2.0028909176604284,5.635324210037853,3.7471487592936072,5.267741437985497,3.3897217645755644,M1_ANCHOR,cofactor_6438,30,42,anchor,False,False,False,1.0,
1.804287762687025,5.203687561264958,3.2883796669913736,4.881205447950937,4.981079931600378,M3_ANCHOR_REVIN,cofactor_6438,30,42,revin,False,False,False,1.0,
1.782865597200624,5.079253514568294,3.2639344339803715,4.756395571433391,4.916983948154007,M7_FULL_REVIN_SIM_CAL,cofactor_6438,30,42,revin,True,False,True,1.25,5.490903526960135
1.9234048080401653,2.9188147584445185,13.761955753916416,2.1955984281433456,3.0268866000658177,M1_ANCHOR,cofactor_6439,3,42,anchor,False,False,False,1.0,
1.7164909237254402,2.6427787027981138,11.935908773216761,2.0095995095254886,3.088644570727469,M3_ANCHOR_REVIN,cofactor_6439,3,42,revin,False,False,False,1.0,
1.8613402380063093,2.8328825596574787,13.196781039244431,2.135710555944762,3.351139593757779,M7_FULL_REVIN_SIM_CAL,cofactor_6439,3,42,revin,True,False,True,1.25,1.9974958871746549
1.9265614639407869,2.9224792935400012,14.040600402734746,2.1977047870116535,3.227540103175114,M1_ANCHOR,cofactor_6439,7,42,anchor,False,False,False,1.0,
1.7265353680846083,2.6645546931709685,12.267805182917256,2.0296527819459187,3.3401915709477565,M3_ANCHOR_REVIN,cofactor_6439,7,42,revin,False,False,False,1.0,
1.8773915744402834,2.852458784149444,13.691721627448619,2.147685374102069,3.617931632017892,M7_FULL_REVIN_SIM_CAL,cofactor_6439,7,42,revin,True,False,True,1.25,2.032167735503586
1.9549867547367317,2.9570488678385956,13.988857099195458,2.218746872019437,3.032746126719826,M1_ANCHOR,cofactor_6439,14,42,anchor,False,False,False,1.0,
1.7858888276757392,2.7554399865153014,12.879290918247206,2.09848815466404,3.3966887326738604,M3_ANCHOR_REVIN,cofactor_6439,14,42,revin,False,False,False,1.0,
1.7458061197921462,2.6363098794028907,13.086731394867316,1.9755566902911166,3.2925993684034913,M7_FULL_REVIN_SIM_CAL,cofactor_6439,14,42,revin,True,False,True,1.25,1.8856925444114623
1.93951792445844,2.9510707591426844,13.983256109317214,2.2243572419758206,3.076360711799888,M1_ANCHOR,cofactor_6439,30,42,anchor,False,False,False,1.0,
1.8210321134439786,2.794287277110451,13.264484282469013,2.119551248153103,3.6906086110356155,M3_ANCHOR_REVIN,cofactor_6439,30,42,revin,False,False,False,1.0,
1.7483236606022674,2.6200313233515202,13.19488427704486,1.951524808325901,3.344011696778967,M7_FULL_REVIN_SIM_CAL,cofactor_6439,30,42,revin,True,False,True,1.25,1.8723072948438872
3.6666775275128813,7.203294831307022,10.779975856361352,6.200660262617473,4.059409010684288,M1_ANCHOR,cofactor_6440,3,42,anchor,False,False,False,1.0,
3.1963188278028705,6.260492414295456,9.234243909357952,5.383425728604527,4.428888087248367,M3_ANCHOR_REVIN,cofactor_6440,3,42,revin,False,False,False,1.0,
3.325438389251289,6.3984171010977215,9.67688263832074,5.46674362307522,4.361713542330083,M7_FULL_REVIN_SIM_CAL,cofactor_6440,3,42,revin,True,False,True,1.25,3.646834132486764
3.829516651032285,7.861272295823032,10.850001921128136,6.865919301603556,4.633114071835334,M1_ANCHOR,cofactor_6440,7,42,anchor,False,False,False,1.0,
3.362120864300141,6.842756874608347,9.601857116619076,5.960228237365987,4.6728726386050905,M3_ANCHOR_REVIN,cofactor_6440,7,42,revin,False,False,False,1.0,
3.4977179765878725,7.053586619305145,9.918108179423031,6.1256985078812285,4.381934321634493,M7_FULL_REVIN_SIM_CAL,cofactor_6440,7,42,revin,True,False,True,1.25,3.842018351608674
3.883916028126876,8.070021835422429,10.934065530924963,7.074410894922931,4.790256719372244,M1_ANCHOR,cofactor_6440,14,42,anchor,False,False,False,1.0,
3.5717130245578366,7.37299866319998,10.081209181764946,6.4505552354692535,4.58355363630963,M3_ANCHOR_REVIN,cofactor_6440,14,42,revin,False,False,False,1.0,
3.523492934469299,7.186480514779683,10.02244805562285,6.263853666171124,4.324697289229928,M7_FULL_REVIN_SIM_CAL,cofactor_6440,14,42,revin,True,False,True,1.0,3.8769654232566406
3.6188474600310983,7.198566862408517,10.700220118123358,6.223230802315431,4.713857117867913,M1_ANCHOR,cofactor_6440,30,42,anchor,False,False,False,1.0,
3.3872082805713104,6.8234276286715225,9.893802142770944,5.923747218721493,4.598120660733663,M3_ANCHOR_REVIN,cofactor_6440,30,42,revin,False,False,False,1.0,
3.120804139128485,5.832516972643711,9.418303081503645,4.927692645582358,4.251784753863244,M7_FULL_REVIN_SIM_CAL,cofactor_6440,30,42,revin,True,False,True,1.25,3.551957436832768
3.9020728022784734,6.634660611636042,14.621703920930068,5.366233784759011,4.4353490697264055,M1_ANCHOR,cofactor_6441,3,42,anchor,False,False,False,1.0,
3.609206368869081,5.964732085904935,13.585218003619001,4.749181534172369,4.192240125406723,M3_ANCHOR_REVIN,cofactor_6441,3,42,revin,False,False,False,1.0,
3.9196931920635025,6.569475227495594,14.349702570650857,5.272360951214908,4.327008352045557,M7_FULL_REVIN_SIM_CAL,cofactor_6441,3,42,revin,True,False,True,1.0,3.74376961733116
3.995419139545881,6.975080716626022,14.927389685803332,5.7177637662370016,4.754105181466389,M1_ANCHOR,cofactor_6441,7,42,anchor,False,False,False,1.0,
3.7720140792125685,6.4501186338635845,14.092647132250551,5.232558004954719,4.441650555868212,M3_ANCHOR_REVIN,cofactor_6441,7,42,revin,False,False,False,1.0,
3.841215987761082,6.286095219839881,14.517347386993315,4.9762857824396605,4.104681521202603,M7_FULL_REVIN_SIM_CAL,cofactor_6441,7,42,revin,True,False,True,1.25,3.6426090979556482
4.0227087269137245,7.190144568710312,15.117115226028202,5.959934861542552,4.944650584363095,M1_ANCHOR,cofactor_6441,14,42,anchor,False,False,False,1.0,
3.6667163688164974,6.182055496016808,13.877261032228757,4.9775867976057215,4.332626179645592,M3_ANCHOR_REVIN,cofactor_6441,14,42,revin,False,False,False,1.0,
3.7009528178800526,5.995987265899842,13.963765339733394,4.717821336466035,4.046547981488775,M7_FULL_REVIN_SIM_CAL,cofactor_6441,14,42,revin,True,False,True,1.25,3.454272754157912
3.721511698101233,6.234449306889798,14.410665215436817,5.002210647129587,4.2616139493260246,M1_ANCHOR,cofactor_6441,30,42,anchor,False,False,False,1.0,
3.637991928028916,6.17429678266602,13.93218700621939,4.989021957348609,4.433805396216434,M3_ANCHOR_REVIN,cofactor_6441,30,42,revin,False,False,False,1.0,
3.662973795922279,5.92295568388554,13.924091205185638,4.654779617528738,4.068473167381632,M7_FULL_REVIN_SIM_CAL,cofactor_6441,30,42,revin,True,False,True,1.25,3.405275514331572
5.532110576368742,8.42905676482231,6.499285197735685,6.360063950940379,2.7319371623285726,M1_ANCHOR,cofactor_6442,3,42,anchor,False,False,False,1.0,
5.138619689089839,7.708706299321696,6.055186930256803,5.746595833930873,2.5741583247191615,M3_ANCHOR_REVIN,cofactor_6442,3,42,revin,False,False,False,1.0,
5.405569160777197,8.063451175407288,6.260154984015777,5.983651007294379,2.4554753223230024,M7_FULL_REVIN_SIM_CAL,cofactor_6442,3,42,revin,True,False,True,1.0,5.496107709694224
5.717614412284166,8.846836218170141,6.75837201934051,6.7514278360089435,2.8648500414557296,M1_ANCHOR,cofactor_6442,7,42,anchor,False,False,False,1.0,
5.4071907730676525,8.28781837539404,6.364143781731466,6.281380824389319,2.7744625267429357,M3_ANCHOR_REVIN,cofactor_6442,7,42,revin,False,False,False,1.0,
5.438294282512793,8.14167347195383,6.257680101413514,6.059450675585089,2.5341751457861954,M7_FULL_REVIN_SIM_CAL,cofactor_6442,7,42,revin,True,False,True,1.25,5.458820867013504
5.532365318899637,8.297360593697139,6.6517510729634886,6.18421223118362,2.689341683284241,M1_ANCHOR,cofactor_6442,14,42,anchor,False,False,False,1.0,
5.091160620358329,7.417385687673578,6.057048603189138,5.394605466896925,2.3912822516740024,M3_ANCHOR_REVIN,cofactor_6442,14,42,revin,False,False,False,1.0,
4.830759630347,6.8261649359838055,5.638385709765595,4.823229826409069,2.2460085122603393,M7_FULL_REVIN_SIM_CAL,cofactor_6442,14,42,revin,True,False,True,1.25,4.961525207222756
5.370174220475549,7.994406664263188,6.496765521085695,5.922556660090104,2.5853502408417035,M1_ANCHOR,cofactor_6442,30,42,anchor,False,False,False,1.0,
4.766806030193019,6.877308890544639,5.717568343793392,4.957658595616164,2.2704960203522653,M3_ANCHOR_REVIN,cofactor_6442,30,42,revin,False,False,False,1.0,
4.5991436439354905,6.42538417627618,5.436368200992107,4.487344267493658,2.193208465037187,M7_FULL_REVIN_SIM_CAL,cofactor_6442,30,42,revin,True,False,True,1.25,4.796726692043735
1.6383208413379262,3.07267256107703,21.683071671449596,2.599643290357161,4.5772526043854125,M1_ANCHOR,cofactor_6443,3,42,anchor,False,False,False,1.0,
1.4757583960649676,2.6191348168865005,19.54703190957098,2.1639418663048797,4.054661551167898,M3_ANCHOR_REVIN,cofactor_6443,3,42,revin,False,False,False,1.0,
1.615283389618628,2.9024615461662857,20.75780886771868,2.4116255015218035,4.224156307251326,M7_FULL_REVIN_SIM_CAL,cofactor_6443,3,42,revin,True,False,True,1.0,1.591631331992693
1.65472682747692,3.1896079377846127,21.79121865214172,2.7269936547761606,4.828540476375172,M1_ANCHOR,cofactor_6443,7,42,anchor,False,False,False,1.0,
1.5516246355872743,2.86694033586458,20.44676572964566,2.410933923849031,4.372026608689813,M3_ANCHOR_REVIN,cofactor_6443,7,42,revin,False,False,False,1.0,
1.657315155980607,3.1467468522258284,21.354324226878667,2.675126239439208,4.613304928472425,M7_FULL_REVIN_SIM_CAL,cofactor_6443,7,42,revin,True,False,True,1.0,1.676916118075082
1.6223443796083696,3.116033909780277,21.983534298426232,2.660570163709258,4.939532664456068,M1_ANCHOR,cofactor_6443,14,42,anchor,False,False,False,1.0,
1.5341861361173132,2.885465247307224,20.720929561845242,2.443971976674983,4.643053677872108,M3_ANCHOR_REVIN,cofactor_6443,14,42,revin,False,False,False,1.0,
1.4836350832834482,2.676277101848045,19.875841406530288,2.227546699874575,4.135528087521255,M7_FULL_REVIN_SIM_CAL,cofactor_6443,14,42,revin,True,False,True,1.25,1.4643586830454673
1.526056947999708,2.8429041187210236,21.31577701733842,2.3987581204852764,4.7002229235797905,M1_ANCHOR,cofactor_6443,30,42,anchor,False,False,False,1.0,
1.4187833531614074,2.5312882871913516,19.98110069185168,2.0964434020539375,4.1416226032946,M3_ANCHOR_REVIN,cofactor_6443,30,42,revin,False,False,False,1.0,
1.4000106747874892,2.439542134816045,19.65857961313083,1.9979693629280955,3.845358695818119,M7_FULL_REVIN_SIM_CAL,cofactor_6443,30,42,revin,True,False,True,1.25,1.3620524398005627
8.28355920156318,15.070317478310349,17.84616317037738,12.590464533870923,4.646600616216307,M1_ANCHOR,cofactor_6444,3,42,anchor,False,False,False,1.0,
7.491414532522212,13.292431125187914,16.36195675469795,10.981105910438904,4.5279567320962135,M3_ANCHOR_REVIN,cofactor_6444,3,42,revin,False,False,False,1.0,
8.12926939981575,14.738662095238075,17.57332994008477,12.294908228128039,4.575250361160911,M7_FULL_REVIN_SIM_CAL,cofactor_6444,3,42,revin,True,False,True,0.75,7.412827888016446
8.27335188556412,15.065818892905614,17.764427864036616,12.591792310986213,4.645998712209404,M1_ANCHOR,cofactor_6444,7,42,anchor,False,False,False,1.0,
7.728212012044968,13.860868984550708,16.80130388391232,11.50727485744152,4.638829244621871,M3_ANCHOR_REVIN,cofactor_6444,7,42,revin,False,False,False,1.0,
