MAE,RMSE,sMAPE,sigma_err,sigma_score,method,target,k,seed,mode,similarity,similarity_kind,msr,gate,calibrate,alpha,alpha_val_mae
1.7751960277777805,2.6950577176199935,12.420774215602933,2.027949037560449,3.2622738783928336,M11_REVIN_MSR_DPS_CAL,cofactor_6439,3,42,revin,True,profile,True,False,True,1.0,1.9132510183002034
1.710280545399347,2.6287389145168083,12.162495354582118,1.996435207132306,3.3120772297242747,M9_REVIN_MSR,cofactor_6439,7,42,revin,False,stats,True,False,False,1.0,
1.780102214568882,2.701898188691074,12.634429080949689,2.0327456123975938,3.1797879731385845,M11_REVIN_MSR_DPS_CAL,cofactor_6439,7,42,revin,True,profile,True,False,True,1.0,1.9270302493182323
1.746010902443484,2.6690611587513624,12.659372869828681,2.018883482964127,3.6263534832935083,M9_REVIN_MSR,cofactor_6439,14,42,revin,False,stats,True,False,False,1.0,
1.7045689733042657,2.5282485626017164,12.471530425504206,1.8673408984243123,2.8732157614919513,M11_REVIN_MSR_DPS_CAL,cofactor_6439,14,42,revin,True,profile,True,False,True,1.25,1.8203102698932638
1.7255807008900208,2.599487115818323,12.79249824575083,1.94427909931619,3.2806217231559196,M9_REVIN_MSR,cofactor_6439,30,42,revin,False,stats,True,False,False,1.0,
1.708482586224018,2.5856043529409507,12.546494620632586,1.9408637290673905,3.041750991773644,M11_REVIN_MSR_DPS_CAL,cofactor_6439,30,42,revin,True,profile,True,False,True,1.25,1.823603850736105
3.2603516711023657,6.519645387724282,9.311133135607296,5.646258988723496,4.3811896968894875,M9_REVIN_MSR,cofactor_6440,3,42,revin,False,stats,True,False,False,1.0,
3.5295285205890448,7.050613269581288,10.2215481310759,6.1039879312244665,4.4668811205006484,M11_REVIN_MSR_DPS_CAL,cofactor_6440,3,42,revin,True,profile,True,False,True,1.25,3.791381717043042
3.4351744041960677,7.068586716044061,9.748006408948928,6.1781641502583025,4.667673534077073,M9_REVIN_MSR,cofactor_6440,7,42,revin,False,stats,True,False,False,1.0,
3.635106476916212,7.62477372181202,10.517407895279755,6.702933421342269,4.648767699312758,M11_REVIN_MSR_DPS_CAL,cofactor_6440,7,42,revin,True,profile,True,False,True,1.25,3.8876600108921204
3.508559493175805,7.261752825444736,9.938174516992463,6.358348089864255,4.634271312103289,M9_REVIN_MSR,cofactor_6440,14,42,revin,False,stats,True,False,False,1.0,
3.576747319623724,7.620427592195893,10.289610546254066,6.729337635947266,4.704337406082348,M11_REVIN_MSR_DPS_CAL,cofactor_6440,14,42,revin,True,profile,True,False,True,1.0,3.880993187447121
3.361836409249179,6.6630535584464665,9.852947078090118,5.753161118461327,4.489826564758668,M9_REVIN_MSR,cofactor_6440,30,42,revin,False,stats,True,False,False,1.0,
3.2735972901742265,6.043926441893035,9.909692467910848,5.0809582107731925,4.098205897802931,M11_REVIN_MSR_DPS_CAL,cofactor_6440,30,42,revin,True,profile,True,False,True,1.25,3.645872584060621
3.6113066988741664,6.081511778924959,13.486437883833673,4.893516700670788,4.416729978271432,M9_REVIN_MSR,cofactor_6441,3,42,revin,False,stats,True,False,False,1.0,
3.554210065207932,5.705650846118384,13.733972336873851,4.463715018488089,3.8813914436635013,M11_REVIN_MSR_DPS_CAL,cofactor_6441,3,42,revin,True,profile,True,False,True,1.25,3.3980116106463885
3.7451246380575736,6.45573592872285,13.971102682416896,5.258738277758085,4.537477146421372,M9_REVIN_MSR,cofactor_6441,7,42,revin,False,stats,True,False,False,1.0,
3.5658270508677665,6.016275587151878,13.89690878314809,4.845992436996682,4.249145086838769,M11_REVIN_MSR_DPS_CAL,cofactor_6441,7,42,revin,True,profile,True,False,True,1.25,3.3896700092766534
3.6439938253376694,6.188671169455134,13.852856043395843,5.00243567353568,4.540471365915538,M9_REVIN_MSR,cofactor_6441,14,42,revin,False,stats,True,False,False,1.0,
3.378687432318903,5.481655909445021,13.415688746415091,4.316892031898002,3.911078743363395,M11_REVIN_MSR_DPS_CAL,cofactor_6441,14,42,revin,True,profile,True,False,True,1.25,3.1628684104836813
3.500378567138674,5.891385578803659,13.656164337082465,4.739074581147044,4.402566472740725,M9_REVIN_MSR,cofactor_6441,30,42,revin,False,stats,True,False,False,1.0,
3.3909148090485894,5.412747889068479,13.469917106184573,4.219236564354291,4.069705232998524,M11_REVIN_MSR_DPS_CAL,cofactor_6441,30,42,revin,True,profile,True,False,True,1.25,3.1261338753509675
5.048715677155645,7.387657414198224,5.939841746395207,5.393702335393412,2.395743131144633,M9_REVIN_MSR,cofactor_6442,3,42,revin,False,stats,True,False,False,1.0,
5.139729276885281,7.628960004683219,5.990703389233568,5.638143669448593,2.4372779361787913,M11_REVIN_MSR_DPS_CAL,cofactor_6442,3,42,revin,True,profile,True,False,True,1.0,5.243079321358849
5.251611560139778,7.840548368390383,6.1967800009427645,5.822329480237209,2.5302296297403073,M9_REVIN_MSR,cofactor_6442,7,42,revin,False,stats,True,False,False,1.0,
5.073459265055066,7.375271842013894,5.943777078445412,5.35337818216702,2.3773185575836053,M11_REVIN_MSR_DPS_CAL,cofactor_6442,7,42,revin,True,profile,True,False,True,1.25,5.154946282268265
4.977396838048459,7.274077076166587,5.912895977293649,5.304871136973223,2.4256405300181387,M9_REVIN_MSR,cofactor_6442,14,42,revin,False,stats,True,False,False,1.0,
4.791595943188339,7.044121082150861,5.709856580923224,5.163717945452523,2.4693201716434565,M11_REVIN_MSR_DPS_CAL,cofactor_6442,14,42,revin,True,profile,True,False,True,1.25,4.974875443158444
4.5916448798988005,6.520963783881651,5.4868105840180315,4.630633638613833,2.232288819439607,M9_REVIN_MSR,cofactor_6442,30,42,revin,False,stats,True,False,False,1.0,
4.600149623551873,6.587835190284475,5.468544159391878,4.716069301480156,2.3125237728641994,M11_REVIN_MSR_DPS_CAL,cofactor_6442,30,42,revin,True,profile,True,False,True,1.25,4.754223866559805
1.4890393024978967,2.623783655582846,19.8565341980324,2.160472316735518,4.127719124417845,M9_REVIN_MSR,cofactor_6443,3,42,revin,False,stats,True,False,False,1.0,
1.6575163648253737,2.9216985908321145,21.980917437679768,2.4061906695839324,4.564303313061555,M11_REVIN_MSR_DPS_CAL,cofactor_6443,3,42,revin,True,profile,True,False,True,1.0,1.6460480998468037
1.5940098208243998,2.9522666255503722,20.936922808739528,2.4851267727805864,4.597866124481714,M9_REVIN_MSR,cofactor_6443,7,42,revin,False,stats,True,False,False,1.0,
1.663301297344113,3.0655465088358773,21.81995163269,2.5752496356991883,4.60776611795342,M11_REVIN_MSR_DPS_CAL,cofactor_6443,7,42,revin,True,profile,True,False,True,1.0,1.664217683435271
1.5318062476274101,2.8982757893781015,20.68554414633335,2.4605689844076983,4.565730174002359,M9_REVIN_MSR,cofactor_6443,14,42,revin,False,stats,True,False,False,1.0,
1.4637128936734105,2.706474781095844,19.772527941767986,2.2766771374557804,4.286161634698112,M11_REVIN_MSR_DPS_CAL,cofactor_6443,14,42,revin,True,profile,True,False,True,1.25,1.4493462224516926
1.3917109379659045,2.5168210959208825,19.43033186237258,2.0971719671957434,4.080970477612765,M9_REVIN_MSR,cofactor_6443,30,42,revin,False,stats,True,False,False,1.0,
1.4080011355093638,2.455116424443097,19.538557877036794,2.011388190035659,4.104893359297456,M11_REVIN_MSR_DPS_CAL,cofactor_6443,30,42,revin,True,profile,True,False,True,1.0,1.3959642321327963
7.1894254380884295,12.769064500086502,15.930145025730456,10.553535243465795,4.461979984166297,M9_REVIN_MSR,cofactor_6444,3,42,revin,False,stats,True,False,False,1.0,
8.152378590733571,14.25686529435668,17.44285429046957,11.696858865198031,4.48451119886587,M11_REVIN_MSR_DPS_CAL,cofactor_6444,3,42,revin,True,profile,True,False,True,1.25,7.506919985081814
7.694895559683646,13.773213495817577,16.82575465425303,11.424038942774029,4.508117815710551,M9_REVIN_MSR,cofactor_6444,7,42,revin,False,stats,True,False,False,1.0,
8.033777459411198,14.293019744621898,17.178222508864955,11.822386880609375,4.453382907654176,M11_REVIN_MSR_DPS_CAL,cofactor_6444,7,42,revin,True,profile,True,False,True,1.0,7.421350943394465
7.625400876482221,13.748501216087984,16.67755423899123,11.440859916612276,4.686142341548807,M9_REVIN_MSR,cofactor_6444,14,42,revin,False,stats,True,False,False,1.0,
7.652915120844419,13.888450209584494,16.71754495067655,11.59056345383598,4.578119672108746,M11_REVIN_MSR_DPS_CAL,cofactor_6444,14,42,revin,True,profile,True,False,True,1.25,6.990577812797472
7.443699423670187,13.261386267676947,16.447751468832585,10.976016679032542,4.482287431351318,M9_REVIN_MSR,cofactor_6444,30,42,revin,False,stats,True,False,False,1.0,
7.672791796102802,13.713501214187538,16.747956207272757,11.36691993376252,4.482916296037185,M11_REVIN_MSR_DPS_CAL,cofactor_6444,30,42,revin,True,profile,True,False,True,1.0,6.944441305764411
7.238426486198682,13.160161201941841,11.636550514871617,10.991432275649215,3.661384588697781,M9_REVIN_MSR,cofactor_6445,3,42,revin,False,stats,True,False,False,1.0,
7.5401390312469685,13.386043291533884,12.69417407165339,11.0611585174953,3.7186544329217712,M11_REVIN_MSR_DPS_CAL,cofactor_6445,3,42,revin,True,profile,True,False,True,1.0,7.699292222841409
7.425306162547624,13.548703848539505,12.02062897579744,11.333570041213136,3.9723900026612187,M9_REVIN_MSR,cofactor_6445,7,42,revin,False,stats,True,False,False,1.0,
7.664177973874278,13.86907794479024,12.564529923131554,11.559844918544163,3.8435780504809287,M11_REVIN_MSR_DPS_CAL,cofactor_6445,7,42,revin,True,profile,True,False,True,1.25,7.512102440012124
7.565354431817795,13.93975832246087,12.26888862991454,11.709016426415829,4.076269821594396,M9_REVIN_MSR,cofactor_6445,14,42,revin,False,stats,True,False,False,1.0,
7.392384818402687,13.437219955300685,12.157606823719512,11.221799623948087,3.636345634600598,M11_REVIN_MSR_DPS_CAL,cofactor_6445,14,42,revin,True,profile,True,False,True,1.25,7.4607261745883795
7.43271744148058,13.69835157425655,12.133320198252278,11.507288848482014,3.8526671388957077,M9_REVIN_MSR,cofactor_6445,30,42,revin,False,stats,True,False,False,1.0,
7.436223937917306,13.610771343300499,12.315011294158028,11.40059140803466,3.684740760973694,M11_REVIN_MSR_DPS_CAL,cofactor_6445,30,42,revin,True,profile,True,False,True,1.0,7.592283724846507
